accession	protein_names	gene_names	organism	cluster	n_substrates	mean_tanimoto	median_tanimoto	std_tanimoto	min_tanimoto	max_tanimoto
A0A7L0J6Z4	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 PIPCHL_R00864	Piprites chloris (Wing-barred manakin)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L0LM66	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 SYLVIR_R08039	Sylvietta virens (Green crombec)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L0MHS5	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 AMAGUI_R06037	Amazona guildingii	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L0V5Q9	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 LEPASP_R03183	Leptocoma aspasia	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L1VXQ2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 CERBRA_R08329	Certhia brachydactyla (short-toed tree-creeper)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L2LQ46	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 HIPICT_R03757	Hippolais icterina (icterine warbler)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L2XDW2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 ERPZAN_R01859	Erpornis zantholeuca	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L3B655	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 SYRPAR_R08249	Syrrhaptes paradoxus (Pallas's sandgrouse)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L3RYG7	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 CEPGRY_R05633	Cepphus grylle (Black guillemot) (Alca grylle)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L3TBI3	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 RISTRI_R04103	Rissa tridactyla (Black-legged kittiwake) (Larus tridactyla)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L3UVM8	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 MOLATE_R15139	Molothrus ater (Brown-headed cowbird)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L4C906	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 NYCLEU_R01538	Nyctiprogne leucopyga	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A7L4N8F9	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 CEYCYA_R04714	Ceyx cyanopectus (Indigo-banded kingfisher)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A850UQE4	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 CHLHAR_R00097	Chloropsis hardwickii	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A851MPD2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 CAMPRO_R12753	Campylorhamphus procurvoides	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A851VWF7	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 COPSEC_R02636	Copsychus sechellarum	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A851YLQ2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 EOLROS_R13523	Eolophus roseicapilla (Galah cockatoo) (Cacatua roseicapilla)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A852C7I2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 RAMSUL_R02407	Ramphastos sulfuratus	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A852IP54	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 TRILEU_R06844	Tricholaema leucomelas (pied barbet)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A852JLJ2	Non-lysosomal glucosylceramidase (EC 3.2.1.45) (EC 3.2.1.46) (Beta-glucocerebrosidase 2) (Bile acid beta-glucosidase GBA2) (Bile acid glucosyl transferase GBA2) (Cholesterol glucosyltransferase GBA2) (Cholesteryl-beta-glucosidase GBA2) (Glucosylceramidase 2) (Non-lysosomal cholesterol glycosyltransferase) (Non-lysosomal galactosylceramidase) (Non-lysosomal glycosylceramidase)	Gba2 SPIPAS_R00885	Spizella passerina (Chipping sparrow)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8B9I5R8	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Anser brachyrhynchus (Pink-footed goose)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C2T1M9	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C3IAX1	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Chrysemys picta bellii (Western painted turtle) (Emys bellii)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C5Z3V6	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Marmota marmota marmota (Alpine marmot)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C6EQ92	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Marmota marmota marmota (Alpine marmot)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C6NF33	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	LOC101876345	Melopsittacus undulatus (Budgerigar) (Psittacus undulatus)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C6ZCH4	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Nothoprocta perdicaria (Chilean tinamou) (Crypturus perdicarius)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C6ZGF0	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Nothoprocta perdicaria (Chilean tinamou) (Crypturus perdicarius)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C7EE99	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Nothoprocta perdicaria (Chilean tinamou) (Crypturus perdicarius)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8D0E4M1	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)		Salvator merianae (Argentine black and white tegu) (Tupinambis merianae)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8D2Q0G2	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)		Zosterops lateralis melanops	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8V0Y789	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Gallus gallus (Chicken)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0AA35PJA4	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	PODLI_1B033153	Podarcis lilfordi (Lilford's wall lizard)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
F6X975	Non-lysosomal glucosylceramidase (NLGase) (EC 3.2.1.45)	GBA2	Ornithorhynchus anatinus (Duckbill platypus)	71	7	0.5072	0.4943	0.1939	0.2697	1.0
A0A8C9UJ00	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 (EC 1.1.1.210) (EC 1.1.1.270) (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 7) (3-keto-steroid reductase) (Dihydrotestosterone oxidoreductase) (Estradiol 17-beta-dehydrogenase 7)	HSD17B7	Serinus canaria (Island canary) (Fringilla canaria)	71	13	0.3687	0.3076	0.196	0.137	0.7455
K7GCL7	3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7 (EC 1.1.1.210) (EC 1.1.1.270) (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 7) (3-keto-steroid reductase) (Dihydrotestosterone oxidoreductase) (Estradiol 17-beta-dehydrogenase 7)	HSD17B7	Pelodiscus sinensis (Chinese softshell turtle) (Trionyx sinensis)	71	13	0.3687	0.3076	0.196	0.137	0.7455
A0A7K5A1M8	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 CENUNI_R00726	Centropus unirufus	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K7NAP1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 HALALB_R03653	Haliaeetus albicilla (White-tailed sea-eagle) (Falco albicilla)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K8X717	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 EUBBOU_R10622	Eubucco bourcierii (red-headed barbet)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7K9SHJ7	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 GALDEA_R04489	Galbula dea	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L0ZB85	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 OXYCRI_R08975	Oxyruncus cristatus (sharpbill)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A7L2VPR1	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 BRALEP_R01600	Brachypteracias leptosomus (short-legged ground-roller)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A851MRC4	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 CAMPRO_R13050	Campylorhamphus procurvoides	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A852BW28	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	Hsd11b1_1 RAMSUL_R08659	Ramphastos sulfuratus	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A8J4I5K2	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	HSD11B1_1 FQV24_0013815	Spheniscus mendiculus (Galapagos penguin)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
A0A8J4N210	11-beta-hydroxysteroid dehydrogenase 1 (EC 1.1.1.146) (EC 1.1.1.201) (7-oxosteroid reductase) (Corticosteroid 11-beta-dehydrogenase isozyme 1)	HSD11B1_1 FQV19_0010061	Eudyptula minor (Little blue penguin) (Aptenodytes minor)	71	23	0.3573	0.2899	0.1922	0.1429	1.0
G3V7Y0	Hedgehog protein	Dhh	Rattus norvegicus (Rat)	72	2	0.6567	0.6567	0.0	0.6567	0.6567
O95992	Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase) (h25OH)	CH25H	Homo sapiens (Human)	73	2	0.8036	0.8036	0.0	0.8036	0.8036
Q4QQV7	Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase)	Ch25h	Rattus norvegicus (Rat)	73	2	0.8036	0.8036	0.0	0.8036	0.8036
Q9Z0F5	Cholesterol 25-hydroxylase (EC 1.14.99.38) (Cholesterol 25-monooxygenase) (m25OH)	Ch25h	Mus musculus (Mouse)	73	2	0.8036	0.8036	0.0	0.8036	0.8036
P53045	C-4 methylsterol oxidase ERG25 (EC 1.14.18.-) (Ergosterol biosynthetic protein 25) (Sterol-C4-methyl oxidase ERG25) (SMO)	ERG25 FET6 YGR060W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73	4	0.6886	0.6782	0.0571	0.625	0.7627
O13666	Delta(7)-sterol 5(6)-desaturase erg32 (EC 1.14.19.20) (C-5 sterol desaturase erg32) (Ergosterol Delta(5,6) desaturase erg32) (Ergosterol biosynthetic protein 32) (Sterol-C5-desaturase erg32)	erg32 pi075 SPBC27B12.03c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	73	2	0.629	0.629	0.0	0.629	0.629
O94457	Delta(7)-sterol 5(6)-desaturase erg31 (EC 1.14.19.20) (C-5 sterol desaturase erg31) (Ergosterol Delta(5,6) desaturase erg31) (Ergosterol biosynthetic protein 31) (Sterol-C5-desaturase erg31)	erg31 erg3 SPAC1687.16c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	73	2	0.629	0.629	0.0	0.629	0.629
P32353	Delta(7)-sterol 5(6)-desaturase ERG3 (EC 1.14.19.20) (C-5 sterol desaturase ERG3) (Ergosterol Delta(5,6) desaturase ERG3) (Ergosterol biosynthetic protein 3) (Sterol-C5-desaturase)	ERG3 PSO6 SYR1 YLR056W L2150	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	73	2	0.629	0.629	0.0	0.629	0.629
F4JLZ6	Methylsterol monooxygenase 1-3 (EC 1.14.18.11) (EC 1.14.18.9) (Sterol 4-alpha-methyl-oxidase 1-3) (AtSMO1-3)	SMO1-3 At4g22755 T12H17.140	Arabidopsis thaliana (Mouse-ear cress)	73	4	0.568	0.4927	0.1373	0.4507	0.7667
Q8VWZ8	Methylsterol monooxygenase 2-2 (EC 1.14.18.11) (EC 1.14.18.9) (Sterol 4-alpha-methyl-oxidase 1) (AtSMO1) (Sterol 4-alpha-methyl-oxidase 2-2)	SMO2-2 SMO1 At1g07420 F22G5.23	Arabidopsis thaliana (Mouse-ear cress)	73	4	0.568	0.4927	0.1373	0.4507	0.7667
Q9ZW22	Methylsterol monooxygenase 2-1 (EC 1.14.18.11) (EC 1.14.18.9) (Sterol 4-alpha-methyl-oxidase 2) (AtSMO2) (Sterol 4-alpha-methyl-oxidase 2-1)	SMO2-1 SMO2 At2g29390 F16P2.23	Arabidopsis thaliana (Mouse-ear cress)	73	4	0.568	0.4927	0.1373	0.4507	0.7667
O93875	Delta(7)-sterol 5(6)-desaturase (EC 1.14.19.20) (C-5 sterol desaturase) (Ergosterol Delta(5,6) desaturase) (Ergosterol biosynthesis protein 3) (Sterol-C5-desaturase)	ERG3	Candida albicans (Yeast)	73	2	0.5306	0.5306	0.0	0.5306	0.5306
Q39208	Delta(7)-sterol-C5(6)-desaturase 1 (EC 1.14.19.20) (Delta(7)-sterol-C5-desaturase 1) (Delta-7-C-5 sterol desaturase 1) (Protein DWARF 7) (Protein STEROL 1)	STE1 DWF7 At3g02580 F16B3.21	Arabidopsis thaliana (Mouse-ear cress)	73	2	0.5306	0.5306	0.0	0.5306	0.5306
Q59VG6	Delta(7)-sterol 5(6)-desaturase ERG3 (EC 1.14.19.20) (C-5 sterol desaturase ERG3) (Ergosterol Delta(5,6) desaturase erg3) (Ergosterol biosynthesis protein 3) (Sterol-C5-desaturase ERG3)	ERG3 orf19.767 CAALFM_C104770CA	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	73	2	0.5306	0.5306	0.0	0.5306	0.5306
Q15800	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)	MSMO1 DESP4 ERG25 SC4MOL	Homo sapiens (Human)	73	12	0.5276	0.5	0.1459	0.2911	0.7705
Q9CRA4	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)	Msmo1 Sc4mol	Mus musculus (Mouse)	73	12	0.5276	0.5	0.1459	0.2911	0.7705
C8WL31	Band 7 protein	Elen_2454	Eggerthella lenta (strain ATCC 25559 / DSM 2243 / CCUG 17323 / JCM 9979 / KCTC 3265 / NCTC 11813 / VPI 0255 / 1899 B)	73	4	0.5189	0.4901	0.3224	0.1944	1.0
O75845	Lathosterol oxidase (EC 1.14.19.20) (C-5 sterol desaturase) (Delta(7)-sterol 5-desaturase) (Delta(7)-sterol C5(6)-desaturase) (Lathosterol 5-desaturase) (Sterol-C5-desaturase)	SC5D SC5DL	Homo sapiens (Human)	73	6	0.512	0.5636	0.1493	0.2985	0.75
O88822	Lathosterol oxidase (EC 1.14.19.20) (C-5 sterol desaturase) (Delta(7)-sterol 5-desaturase) (Delta(7)-sterol C5(6)-desaturase) (Lathosterol 5-desaturase) (Sterol-C5-desaturase)	Sc5d Sc5dl	Mus musculus (Mouse)	73	6	0.512	0.5636	0.1493	0.2985	0.75
Q9EQS5	Lathosterol oxidase (EC 1.14.19.20) (C-5 sterol desaturase) (Delta(7)-sterol 5-desaturase) (Delta(7)-sterol C5(6)-desaturase) (Lathosterol 5-desaturase) (Sterol-C5-desaturase)	Sc5d C5d	Rattus norvegicus (Rat)	73	6	0.512	0.5636	0.1493	0.2985	0.75
Q1EC69	Methylsterol monooxygenase 1-2 (EC 1.14.18.10) (EC 1.14.18.9) (Sterol 4-alpha-methyl-oxidase 1-2) (AtSMO1-2)	SMO1-2 At4g22756 T12H17	Arabidopsis thaliana (Mouse-ear cress)	73	4	0.4404	0.3323	0.2261	0.2346	0.7544
Q8L7W5	Methylsterol monooxygenase 1-1 (EC 1.14.18.10) (EC 1.14.18.9) (Sterol 4-alpha-methyl-oxidase 1-1) (AtSMO1-1)	SMO1-1 At4g12110 F16J13.180	Arabidopsis thaliana (Mouse-ear cress)	73	4	0.4404	0.3323	0.2261	0.2346	0.7544
B2RX12	ATP-binding cassette sub-family C member 3 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Canalicular multispecific organic anion transporter 2) (Multidrug resistance-associated protein 3)	Abcc3 Cmoat2 Mrp3	Mus musculus (Mouse)	73	6	0.352	0.2381	0.2332	0.1111	0.7941
O15438	ATP-binding cassette sub-family C member 3 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Canalicular multispecific organic anion transporter 2) (Multi-specific organic anion transporter D) (MOAT-D) (Multidrug resistance-associated protein 3)	ABCC3 CMOAT2 MLP2 MRP3	Homo sapiens (Human)	73	6	0.352	0.2381	0.2332	0.1111	0.7941
O88563	ATP-binding cassette sub-family C member 3 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (Canalicular multispecific organic anion transporter 2) (MRP-like protein 2) (MLP-2) (Multidrug resistance-associated protein 3)	Abcc3 Cmoat2 Mlp2 Mrp3	Rattus norvegicus (Rat)	73	6	0.352	0.2381	0.2332	0.1111	0.7941
A0A674CYM3	Glucosylceramidase (EC 3.2.1.45)	LOC115177217	Salmo trutta (Brown trout)	74	4	0.7486	0.7194	0.1239	0.6429	1.0
A0AAD3RC68	Glucosylceramidase (EC 3.2.1.45)	AKAME5_001528900	Lates japonicus (Japanese lates)	74	4	0.7486	0.7194	0.1239	0.6429	1.0
A0AAW1ANK6	Glucosylceramidase (EC 3.2.1.45)	NXF25_018419	Crotalus adamanteus (Eastern diamondback rattlesnake)	74	4	0.7486	0.7194	0.1239	0.6429	1.0
H9GG14	Glucosylceramidase (EC 3.2.1.45)		Anolis carolinensis (Green anole) (American chameleon)	74	4	0.7486	0.7194	0.1239	0.6429	1.0
A0A7N5JDU8	Hedgehog protein	SHH	Ailuropoda melanoleuca (Giant panda)	74	2	0.6567	0.6567	0.0	0.6567	0.6567
A0A1J1IK35	Hormone-sensitive lipase (EC 3.1.1.23) (EC 3.1.1.79) (Monoacylglycerol lipase LIPE) (Retinyl ester hydrolase)	CLUMA_CG013865	Clunio marinus	74	2	0.6164	0.6164	0.0	0.6164	0.6164
A0A8X8BHE6	Hepatic sodium/bile acid cotransporter (Na(+)/bile acid cotransporter) (Na(+)/taurocholate transport protein) (Sodium/taurocholate cotransporting polypeptide) (Solute carrier family 10 member 1)	Smoc1 GTO96_0012283	Polypterus senegalus (Senegal bichir)	74	9	0.5648	0.6389	0.2497	0.1075	1.0
