accession	cluster	umap_1	umap_2	ec_full	ec_top_level	ec_subclass	ec_sub_subclass	protein_name_first_word	is_p450	cyp_family	cyp_subfamily	is_bsh	is_hsd	is_reductase	is_receptor	is_transporter	genus	species_binomial	length_aa	shannon_entropy	is_literature_recruited	has_ec	has_rhea
A0A9L0R141	38.0	4.7692060470581055	-8.623661994934082					Multidrug	False			False	False	False	False	False	Equus	Equus caballus	1326	4.1339	0	False	True
A0A9L0R2A3	38.0	4.779699325561523	-8.652180671691895					Multidrug	False			False	False	False	False	False	Equus	Equus caballus	1307	4.1275	0	False	True
A0A9L0R9Q5	51.0	-2.5474815368652344	10.027948379516602					Solute	False			False	False	False	False	True	Equus	Equus caballus	586	3.9386	0	False	True
A0A9L0RIH8	8.0	-1.664722919464111	-3.887682437896729					Non-lysosomal	False			False	False	False	False	False	Equus	Equus caballus	872	4.1884	0	False	True
A0A9L0RLH2	24.0	10.58328628540039	12.849358558654783	1.3.1.70	1	1.3	1.3.1	Delta	False			False	False	True	True	False	Equus	Equus caballus	590	4.099	0	True	True
A0A9L0RNY9	38.0	5.22776460647583	-8.378803253173828					Multidrug	False			False	False	False	False	False	Equus	Equus caballus	1277	4.1378	0	False	True
A0A9L0RQ30	8.0	-1.7437403202056885	-3.9565749168396					Non-lysosomal	False			False	False	False	False	False	Equus	Equus caballus	854	4.1943	0	False	True
A0A9L0RU06	94.0	10.338269233703612	10.341134071350098					Hormone-sensitive	False			False	False	False	False	False	Equus	Equus caballus	1019	4.047	0	False	True
A0A9L0RWQ5	4.0	1.092201828956604	12.849004745483398	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus caballus	471	4.1586	0	True	True
A0A9L0RZ58	34.0	-5.554225921630859	0.8722308874130249	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Equus	Equus caballus	549	4.1321	0	True	True
A0A9L0S084	32.0	-1.067440152168274	7.426040172576904					Carbonyl	False			False	True	True	False	False	Equus	Equus caballus	183	4.1313	0	False	True
A0A9L0S3P5	14.0	1.200078368186951	3.634907960891724	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus caballus	336	4.1623	0	True	True
A0A9L0S5B1	7.0	8.167295455932617	6.889815330505371	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus caballus	457	4.1216	0	True	True
A0A9L0S664	12.0	8.724618911743164	1.5080139636993408	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Equus	Equus caballus	599	4.1381	0	True	True
A0A9L0S7V5	12.0	8.742231369018555	1.4826234579086304	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Equus	Equus caballus	596	4.1474	0	True	True
A0A9L0SHN5	91.0	-9.001408576965332	-4.079730033874512	1.3.1.72	1	1.3	1.3.1	Delta	False			False	False	True	False	False	Equus	Equus caballus	586	4.1954	0	True	True
A0A9L0SKC1	33.0	8.034592628479004	-11.04197883605957					Multidrug	False			False	False	False	False	True	Equus	Equus caballus	1427	4.1463	0	False	True
A0A9L0SKJ7	50.0	-4.414834499359131	6.818507194519043	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Equus	Equus caballus	371	4.1755	0	True	True
A0A9L0SLR3	33.0	7.9708733558654785	-11.109336853027344					Multidrug	False			False	False	False	False	True	Equus	Equus caballus	1434	4.1444	0	False	True
A0A9L0SMX9	29.0	5.797067642211914	14.179864883422852	1.1.1.62	1	1.1	1.1.1	Very-long-chain	False			False	True	True	False	False	Equus	Equus caballus	288	4.0993	0	True	True
A0A9L0SMY0	38.0	4.17695951461792	-8.378687858581543					Multidrug	False			False	False	False	False	False	Equus	Equus caballus	1279	4.1358	0	False	True
A0A9L0SVS9	1.0	3.0801141262054443	6.482743263244629					Hedgehog	False			False	False	False	False	False	Equus	Equus caballus	410	4.0509	0	False	True
A0A9L0SXH5	4.0	1.0484418869018557	12.605987548828123	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus caballus	531	4.1533	0	True	True
A0A9L0T494	38.0	4.696162223815918	-8.342814445495605					Multidrug	False			False	False	False	False	False	Equus	Equus caballus	1197	4.1348	0	False	True
A0A9L0T8P6	22.0	0.9682003259658812	9.278820037841797	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Equus	Equus caballus	296	4.0471	0	True	True
A0A9L0TBA4	27.0	14.42820644378662	11.31679344177246					Peroxisomal	False			False	False	False	False	False	Equus	Equus caballus	259	4.0975	0	False	True
A0A9L0TIK6	33.0	7.827706813812256	-11.276596069335938					Multidrug	False			False	False	False	False	True	Equus	Equus caballus	1374	4.1396	0	False	True
A0A9L0TJ91	14.0	1.0787601470947266	3.855133056640625	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus caballus	335	4.1902	0	True	True
A0A9L0TKF8	78.0	14.754371643066406	-6.88175106048584					Multidrug	False			False	False	False	False	True	Equus	Equus caballus	1430	4.1051	0	False	True
A0A9L0TMD7	28.0	5.438915729522705	2.1512699127197266					Cytochrome	True	CYP1	CYP1A	False	False	False	False	False	Equus	Equus caballus	488	4.1705	0	False	True
A0A9L0TMY8	64.0	1.200885772705078	6.765035629272461					Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus caballus	459	3.9715	0	False	True
A0A9L0TQL0	51.0	-2.541114568710327	9.995391845703123					Solute	False			False	False	False	False	True	Equus	Equus caballus	529	3.9275	0	False	True
A0A9L0TSG8	14.0	1.189154028892517	2.956948757171631	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Equus	Equus caballus	420	4.1704	0	True	True
A0A9L0TSN6	22.0	1.6422688961029053	9.520503997802734	1.1.1.201	1	1.1	1.1.1	beta-hydroxysteroid	False			False	True	True	False	False	Equus	Equus caballus	229	4.0596	0	True	True
A0A9L0TT51	4.0	1.1182955503463743	12.897173881530762	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus caballus	463	4.1452	0	True	True
A0A9L0TT82	69.0	2.739828586578369	12.57184886932373	1.14.14.154	1	1.14	1.14.14	Lanosterol	True	CYP51	CYP51A	False	False	False	False	False	Equus	Equus caballus	488	4.1826	0	True	True
A0A9N7TH72	23.0	9.051773071289062	5.254680156707764					Hormone-sensitive	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	704	4.1074	0	False	True
A0A9N7TL88	35.0	3.5238518714904785	-3.054892539978028	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Pleuronectes	Pleuronectes platessa	256	3.9646	0	True	True
A0A9N7TQI6	59.0	4.571091175079346	-0.3484963774681091					Cyclin-F	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	3043	4.1492	0	False	True
A0A9N7TTC1	6.0	11.508130073547363	16.828163146972656					Acyl-coenzyme	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	399	4.1424	0	False	True
A0A9N7U0V0	7.0	8.898336410522461	8.304971694946289					Cytosolic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	574	4.2276	0	False	True
A0A9N7U5Y7	17.0	6.061919212341309	9.691929817199709	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Pleuronectes	Pleuronectes platessa	336	4.0956	0	True	True
A0A9N7UB67	87.0	-1.380931735038757	4.111332416534424	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	True	True	False	False	Pleuronectes	Pleuronectes platessa	260	3.9909	0	True	True
A0A9N7UNP1	61.0	10.291836738586426	-0.1543670743703842	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	560	4.1793	0	True	True
A0A9N7UX14	93.0	13.051644325256348	2.508521318435669					Peroxisomal	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	222	4.0281	0	False	True
A0A9N7V0Y6	4.0	1.824623465538025	13.223283767700195	1.14.14.154	1	1.14	1.14.14	Lanosterol	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	499	4.1565	0	True	True
A0A9N7VKL0	15.0	13.368465423583984	8.257741928100586					Hepatic	False			False	False	False	False	True	Pleuronectes	Pleuronectes platessa	317	3.9865	0	False	True
A0A9N7VT20	14.0	0.6139545440673828	3.205038070678711	3.1.2.27	3	3.1	3.1.2	Acyl-coenzyme	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	344	4.1451	0	True	True
A0A9N7VTV9	0.0	16.011215209960938	4.94010066986084	1.14.14.25	1	1.14	1.14.14	Cholesterol	True			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	531	4.192	0	True	True
A0A9N7VTZ8	7.0	8.429511070251465	7.993158340454102					Cytosolic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	570	4.2383	0	False	True
A0A9N7VVS0	5.0	4.011302947998047	-10.593151092529297					Cystic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	1402	4.1497	0	False	True
A0A9N7VYN5	5.0	4.334464073181152	-12.244596481323242					Multidrug	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	1298	4.124	0	False	True
A0A9N7W2E7	50.0	-5.56830644607544	5.923524379730225	1.1.1.170	1	1.1	1.1.1	Sterol-4-alpha-carboxylate	False			False	False	True	False	False	Pleuronectes	Pleuronectes platessa	345	4.1048	0	True	True
A0A9N7Y1S6	48.0	5.830593109130859	5.980219841003418					Hedgehog	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	437	4.1216	0	False	True
A0A9N7Y570	34.0	-4.944808483123779	0.0269595049321651	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Pleuronectes	Pleuronectes platessa	547	4.1409	0	True	True
A0A9N7Y7Q5	11.0	-4.223857402801514	12.154735565185549					Non-lysosomal	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	862	4.2207	0	False	True
A0A9N7Y920	23.0	7.952713966369629	4.408807277679443					Hormone-sensitive	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	867	4.0895	0	False	True
A0A9N7Y935	17.0	6.343996047973633	9.827155113220217	1.1.1.62	1	1.1	1.1.1	keto-steroid	False			False	True	True	False	False	Pleuronectes	Pleuronectes platessa	341	4.1071	0	True	True
A0A9N7YAH6	58.0	10.58096408843994	4.192923545837402					Hedgehog	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	414	4.1562	0	False	True
A0A9N7YJE2	61.0	10.253952980041504	-0.213920310139656	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	550	4.1592	0	True	True
A0A9N7YNI9	61.0	9.21865463256836	0.3780293464660644	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	526	4.1848	0	True	True
A0A9N7YPF4	59.0	4.45848274230957	0.2564426362514496					Hedgehog	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	5369	4.1158	0	False	True
A0A9N7YQF2	61.0	9.42786693572998	-0.3725789189338684	3.1.1.13	3	3.1	3.1.1	Carboxylic	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	558	4.1632	0	True	True
A0A9N7YSX3	2.0	7.046558380126953	-3.5270259380340576	1.14.14.14	1	1.14	1.14.14	Cytochrome	True	CYP4	CYP4V	False	False	False	False	False	Pleuronectes	Pleuronectes platessa	516	4.1828	0	True	True
A0A9N7YVH5	26.0	1.5155341625213623	18.104780197143555					Cholesteryl	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	496	4.1339	0	False	True
A0A9N7Z0C5	37.0	11.74481964111328	-7.75824499130249					Bile	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	1268	4.1307	0	False	True
A0A9N7Z444	52.0	11.921183586120604	7.16882848739624					Ileal	False			False	False	False	False	True	Pleuronectes	Pleuronectes platessa	376	4.0797	0	False	True
A0A9N7ZAH8	88.0	1.6607731580734253	-0.0175150986760854					Glucosylceramidase	False			False	False	False	False	False	Pleuronectes	Pleuronectes platessa	547	4.132	0	False	True
A0A9N8EEM9	15.0	13.230328559875488	7.770913600921631					Ileal	False			False	False	False	False	True	Seminavis	Seminavis robusta	395	4.1084	0	False	True
A0A9N9MHT5	35.0	2.850343704223633	-2.397033929824829	1.1.1.62	1	1.1	1.1.1		False			False	True	True	False	True	Ceutorhynchus	Ceutorhynchus assimilis	396	4.1593	0	True	True
A0A9N9MQ82	58.0	10.76287841796875	5.396255493164063					Hedgehog	False			False	False	False	False	False	Ceutorhynchus	Ceutorhynchus assimilis	411	4.1482	0	False	True
A0A9N9QKL5	47.0	-2.585458517074585	3.512606620788574	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Diatraea	Diatraea saccharalis	255	4.0195	0	True	True
A0A9N9QRW4	59.0	4.0784831047058105	-0.1444091349840164	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Ceutorhynchus	Ceutorhynchus assimilis	2620	4.1692	0	True	True
A0A9N9QS02	13.0	-4.0946550369262695	-1.1543493270874023	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Ceutorhynchus	Ceutorhynchus assimilis	545	4.1285	0	True	True
A0A9N9R3M0	80.0	17.66981315612793	1.3883583545684814	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Diatraea	Diatraea saccharalis	536	4.1008	0	True	True
A0A9N9RBH8	47.0	-3.661703109741211	4.254678249359131	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Diatraea	Diatraea saccharalis	252	4.07	0	True	True
A0A9N9RCQ7	58.0	10.697790145874023	5.496441841125488					hedgehog	False			False	False	False	False	False	Diatraea	Diatraea saccharalis	381	4.143	0	False	True
A0A9N9RK14	23.0	7.812111854553223	5.3418288230896					Hormone-sensitive	False			False	False	False	False	False	Chironomus	Chironomus riparius	575	4.1347	0	False	True
A0A9N9RPI9	13.0	-3.903666019439697	-1.1532374620437622	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Chironomus	Chironomus riparius	556	4.1633	0	True	True
A0A9N9RWN9	47.0	-2.7145533561706543	4.153708934783936	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Chironomus	Chironomus riparius	255	3.9931	0	True	True
A0A9N9SE86	47.0	-2.386568784713745	4.038619995117188	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Phaedon	Phaedon cochleariae	255	4.0022	0	True	True
A0A9N9SM19	13.0	-4.119729518890381	-1.1586053371429443	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Diabrotica	Diabrotica balteata	540	4.1118	0	True	True
A0A9N9TZS9	58.0	10.741153717041016	5.477686405181885					Hedgehog	False			False	False	False	False	False	Phyllotreta	Phyllotreta striolata	411	4.1182	0	False	True
A0A9N9U0P2	47.0	-2.581795454025269	4.0301713943481445	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Phyllotreta	Phyllotreta striolata	260	4.0446	0	True	True
A0A9N9WUJ5	58.0	10.885087966918944	5.555496692657471					Hedgehog	False			False	False	False	False	False	Chironomus	Chironomus riparius	415	4.1533	0	False	True
A0A9N9X1Q5	87.0	-2.3619484901428223	4.0256123542785645	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Phaedon	Phaedon cochleariae	272	3.9999	0	True	True
A0A9P0A2A0	47.0	-2.739119291305542	4.066174030303955	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Bemisia	Bemisia tabaci	256	3.9845	0	True	True
A0A9P0ASL7	47.0	-2.7868971824646	4.068122863769531	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Brassicogethes	Brassicogethes aeneus	256	4.014	0	True	True
A0A9P0BCC5	13.0	-4.138153076171875	-1.1230063438415527	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Brassicogethes	Brassicogethes aeneus	537	4.1347	0	True	True
A0A9P0BTF7	80.0	17.663738250732422	1.383984923362732	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Chrysodeixis	Chrysodeixis includens	535	4.1026	0	True	True
A0A9P0BV95	48.0	5.654016017913818	6.743196487426758					Hedgehog	False			False	False	False	False	False	Chrysodeixis	Chrysodeixis includens	520	4.0487	0	False	True
A0A9P0BVT6	47.0	-3.680210590362549	4.258452892303467	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Chrysodeixis	Chrysodeixis includens	256	4.0923	0	True	True
A0A9P0CAQ4	13.0	-4.061203479766846	-1.1212713718414309	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Psylliodes	Psylliodes chrysocephalus	541	4.1233	0	True	True
A0A9P0CTT4	58.0	10.772546768188477	5.475268840789795					Hedgehog	False			False	False	False	False	False	Psylliodes	Psylliodes chrysocephalus	410	4.1332	0	False	True
A0A9P0D7C0	87.0	-2.3700337409973145	3.633155345916748	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Psylliodes	Psylliodes chrysocephalus	307	4.0757	0	True	True
A0A9P0F0X0	13.0	-4.463826656341553	-0.8093405365943909	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Bemisia	Bemisia tabaci	542	4.1318	0	True	True
A0A9P0FAR1	47.0	-3.235437154769897	4.026301383972168	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Brassicogethes	Brassicogethes aeneus	254	4.0153	0	True	True
A0A9P0GSN7	13.0	-4.070083141326904	-1.1095536947250366	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Phaedon	Phaedon cochleariae	535	4.1303	0	True	True
A0A9P0GU58	58.0	10.673996925354004	5.374464511871338					Hedgehog	False			False	False	False	False	False	Phaedon	Phaedon cochleariae	422	4.0759	0	False	True
A0A9P0H384	13.0	-4.204956531524658	-0.9760810136795044	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Nezara	Nezara viridula	543	4.1358	0	True	True
A0A9P0HDI6	58.0	10.792272567749023	5.4345703125					Hedgehog	False			False	False	False	False	False	Nezara	Nezara viridula	410	4.1406	0	False	True
A0A9P0HGJ1	47.0	-2.5099992752075195	4.089064121246338	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Nezara	Nezara viridula	255	3.9982	0	True	True
A0A9P0HVJ5	47.0	-3.6890504360198975	4.26532793045044	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Spodoptera	Spodoptera littoralis	255	4.05	0	True	True
A0A9P0IV36	48.0	5.86522388458252	6.774596214294434					Hedgehog	False			False	False	False	False	False	Aphis	Aphis gossypii	444	4.0925	0	False	True
A0A9P0KJB6	13.0	-4.136507987976074	-1.0598063468933103	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Acanthoscelides	Acanthoscelides obtectus	538	4.1396	0	True	True
A0A9P0NAQ7	47.0	-2.6502044200897217	3.448298215866089	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Spodoptera	Spodoptera littoralis	255	4.0036	0	True	True
A0A9P0NBN1	23.0	7.81599235534668	5.347020149230957					Hormone-sensitive	False			False	False	False	False	False	Chironomus	Chironomus riparius	607	4.1589	0	False	True
A0A9P0NIK1	89.0	12.300873756408691	5.030473232269287	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Aphis	Aphis gossypii	254	4.0825	0	True	True
A0A9P0TGL2	47.0	-3.6721887588500977	4.2612714767456055	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Pieris	Pieris brassicae	256	4.0781	0	True	True
A0A9P0TM86	80.0	17.67542266845703	1.396007061004639	2.3.1.176	2	2.3	2.3.1	Sterol	False			False	False	False	False	True	Pieris	Pieris brassicae	535	4.0924	0	True	True
A0A9P0VWQ2	92.0	8.855095863342285	14.459744453430176	1.14.14.154	1	1.14	1.14.14	Lanosterol	True			False	False	False	False	False	Candida	Candida railenensis	524	4.1722	0	True	True
A0A9P0XJG7	47.0	-2.634166955947876	3.44215726852417	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Pieris	Pieris brassicae	255	3.986	0	True	True
A0A9P0YLV9	43.0	-1.6419190168380735	14.11081600189209	1.14.14.147	1	1.14	1.14.14	alpha-hydroxysteroid	False			False	False	False	False	False	Cuscuta	Cuscuta europaea	502	4.146	0	True	True
A0A9P1IMG5	47.0	-3.303472757339477	3.717027902603149	1.1.1.62	1	1.1	1.1.1	hydroxyacyl-CoA	False			False	False	True	False	False	Caenorhabditis	Caenorhabditis angaria	259	4.0189	0	True	True
A0A9P3B1F4	44.0	9.33997917175293	12.14182949066162	1.14.14.154	1	1.14	1.14.14	sterol	False			False	False	False	False	False	Aspergillus	Aspergillus pseudoviridinutans	515	4.1838	0	True	True
A0A9P3BHW7	44.0	8.285164833068848	13.739971160888672	1.14.14.154	1	1.14	1.14.14	sterol	False			False	False	False	False	False	Aspergillus	Aspergillus pseudoviridinutans	524	4.188	0	True	True
