accession	cluster_id	nn_identity	is_rep	backfilled
A0AAZ1Y4P5	325	0.6309	False	False
A0ABC9XL79	325	0.6584	False	False
A0ABD0XGC6	325	0.7339	False	False
A0ABD1JV74	325	0.6202000000000001	False	False
A0ABD2D9V6	325	0.6469	False	False
A0ABD2GZ68	325	0.708	False	False
A6JXB6	325	0.6456000000000001	False	False
B3RVE3	325	0.46799999999999997	False	False
B3RVE5	325	0.4202	False	False
B3RVE6	325	0.4219	False	False
C0HA40	325	0.7343000000000001	False	False
D2HZ06	325	0.6718999999999999	False	False
E6ZG77	325	0.7143	False	False
F6QQ94	325	0.6720999999999999	False	False
F6RWU6	325	0.5634	False	False
F7F557	325	0.5722	False	False
F7G1E9	325	0.6335999999999999	False	False
F7G1G6	325	0.6357	False	False
F7I0J8	325	0.6594	False	False
G1M1P2	325	0.6656	False	False
G1NSW0	325	0.6375	False	False
G1T2S7	325	0.6698000000000001	False	False
G3P9M9	325	0.7468	False	False
G3P9N4	325	0.7829	False	False
G3QKM8	325	0.6646	False	False
G3SRT9	325	0.6796	False	False
G3VGH0	325	0.5309	False	False
G5B7P2	325	0.6625	False	False
G7N4N8	325	0.652	False	False
H0VMA1	325	0.6543000000000001	False	False
H0WR32	325	0.6347	False	False
H0Z6X3	325	0.65	False	False
H2M815	325	0.6677	False	False
H2P244	325	0.6646	False	False
H3BHB4	325	0.6687000000000001	False	False
H3CPI7	325	0.6783	False	False
I3KWL7	325	0.5811999999999999	False	False
I3LA89	325	0.6814	False	False
I3M835	325	0.6656	False	False
K7FPZ6	325	0.7004	False	False
L5K0G1	325	0.6309	False	False
L9JD34	325	0.6656	False	False
M1EB29	325	0.6656	False	False
M3Z1P1	325	0.6091	False	False
M4A4Y1	325	0.6825	False	False
O14734	325	0.6614	False	False
P58137	325	0.6625	False	False
Q4SR00	325	0.6842	False	False
Q5R7T1	325	0.6618999999999999	False	False
Q5XJP9	325	0.7594	False	False
Q6AZ44	325	0.6656	False	False
Q6FHI2	325	0.6583	False	False
Q8VHK0	325	0.6688	False	False
U3JPQ2	325	0.6325999999999999	False	False
U6D3T0	325	0.6807	False	False
V8N9E1	325	0.6385000000000001	False	False
V9KW81	325	0.5932999999999999	False	False
V9KXN7	325	0.6103000000000001	False	False
W5K6J2	325	0.7471	False	False
W5M621	325	0.7026	False	False
G3H2M5	326	0.8571428571428571	True	True
O02767	327	0.8134999999999999	True	False
P97562	327	0.7356999999999999	False	False
Q99424	327	0.8134999999999999	False	False
Q9QXD1	327	0.7326999999999999	False	False
A0A8D0MBS8	328	0.8354	True	False
A0A024R5F7	328	0.5811	False	False
A0A096MM67	328	0.5832	False	False
A0A0D9RAM9	328	0.5747	False	False
A0A0S2Z3S3	328	0.6881999999999999	False	False
A0A140LIT2	328	0.5781000000000001	False	False
A0A1A6H8J4	328	0.5626	False	False
A0A1D5QX85	328	0.5789	False	False
A0A1S3FKJ8	328	0.5684	False	False
A0A1S3W6X2	328	0.5389	False	False
A0A1U7UPT4	328	0.5642	False	False
A0A1U8C5K0	328	0.5669	False	False
A0A1Y1B909	328	0.5811	False	False
A0A250Y1E2	328	0.5705	False	False
A0A286XTN1	328	0.5726	False	False
A0A2I2ZR38	328	0.6984999999999999	False	False
A0A2I3G7U1	328	0.5832	False	False
A0A2I3RMD2	328	0.6984999999999999	False	False
A0A2I3RQ76	328	0.5817	False	False
A0A2J8IQ72	328	0.5492	False	False
A0A2J8IQA7	328	0.7597	False	False
A0A2J8S679	328	0.5832	False	False
A0A2J8S686	328	0.8354	False	False
A0A2K5DNA6	328	0.556	False	False
A0A2K5HA64	328	0.5789	False	False
A0A2K5LS86	328	0.5379999999999999	False	False
A0A2K5LSB0	328	0.5717	False	False
A0A2K5SHT2	328	0.5663	False	False
A0A2K5W7E1	328	0.5789	False	False
A0A2K5Y1U6	328	0.5853	False	False
A0A2K6DZ57	328	0.5832	False	False
A0A2K6FUI6	328	0.5768	False	False
A0A2K6R7K9	328	0.5811	False	False
A0A2K6UXN7	328	0.5684	False	False
A0A2R9BUA6	328	0.5832	False	False
A0A2U3VGE6	328	0.5747	False	False
A0A2U3XY99	328	0.5743	False	False
A0A2Y9F484	328	0.5576	False	False
A0A2Y9JV21	328	0.5537	False	False
A0A2Y9PM49	328	0.5785	False	False
A0A2Y9PU37	328	0.5920000000000001	False	False
A0A340XY01	328	0.5556	False	False
A0A341BSI1	328	0.5920000000000001	False	False
A0A341BU17	328	0.5785	False	False
A0A384CSY1	328	0.5916	False	False
A0A3Q7PKS2	328	0.5895	False	False
A0A452EN35	328	0.5853	False	False
A0A452EN40	328	0.5889	False	False
A0A452RZ26	328	0.5895	False	False
A0A452RZB8	328	0.4778	False	False
A0A452TM37	328	0.5769	False	False
A0A485N7L1	328	0.7176	False	False
A0A4U1FR26	328	0.5874	False	False
A0A4W2BW84	328	0.5853	False	False
A0A4X1SF49	328	0.5749	False	False
A0A4X1SF56	328	0.6463	False	False
A0A4X2MDL3	328	0.5179	False	False
A0A5E4A1Y6	328	0.5324	False	False
A0A5E4A289	328	0.5112	False	False
A0A5E4A2H0	328	0.5747	False	False
A0A5N3W770	328	0.5844	False	False
A0A5N3XSA7	328	0.5822999999999999	False	False
A0A5N4BXN0	328	0.5643	False	False
A0A667HDX4	328	0.5768	False	False
A0A671FVT5	328	0.5289	False	False
A0A673TWL6	328	0.44789999999999996	False	False
A0A6A1PZ25	328	0.4215	False	False
A0A6B0RPD3	328	0.541	False	False
A0A6G1BJ63	328	0.5853	False	False
A0A6J0D971	328	0.5754	False	False
A0A6J1Y8J0	328	0.5747	False	False
A0A6J2BWH3	328	0.5895	False	False
A0A6J2KWU3	328	0.5537	False	False
A0A6J3I7S6	328	0.5789	False	False
A0A6J3RRY0	328	0.5744	False	False
A0A6J3RS88	328	0.5877	False	False
A0A6P3EN12	328	0.5768	False	False
A0A6P3H9F5	328	0.5895	False	False
A0A6P3R7R6	328	0.5702	False	False
A0A6P5B0U9	328	0.5853	False	False
A0A6P5IWI7	328	0.5196999999999999	False	False
A0A6P5IWK8	328	0.5081	False	False
A0A6P5IZM0	328	0.5284	False	False
A0A6P5J5M2	328	0.5267000000000001	False	False
A0A6P5Q334	328	0.5817	False	False
A0A6P6C4F9	328	0.4932	False	False
A0A6P6H776	328	0.5832	False	False
A0A7J7RHB1	328	0.5721	False	False
A0A7J7W616	328	0.5979	False	False
A0A7J7W643	328	0.5317000000000001	False	False
A0A7J7W6I8	328	0.5929	False	False
A0A7J7W6M8	328	0.723	False	False
A0A7J7W6R7	328	0.5731	False	False
A0A7N4NYH3	328	0.5305	False	False
A0A7N9CXB8	328	0.5439	False	False
A0A7N9D7F3	328	0.5626	False	False
A0A804HI25	328	0.5549000000000001	False	False
A0A804HJI8	328	0.6940000000000001	False	False
A0A804HJQ7	328	0.5626	False	False
A0A804HL56	328	0.657	False	False
A0A811Y2X0	328	0.5979	False	False
A0A834A519	328	0.5276	False	False
A0A8B7AMU9	328	0.5853	False	False
A0A8B7FV60	328	0.5684	False	False
A0A8B7SEH6	328	0.5726	False	False
A0A8B7UXI8	328	0.5705	False	False
A0A8B8TUM4	328	0.5916	False	False
A0A8B8YBF1	328	0.5720000000000001	False	False
A0A8B9XYG2	328	0.43670000000000003	False	False
A0A8C0KSQ7	328	0.59	False	False
A0A8C0KWS6	328	0.7123999999999999	False	False
A0A8C0KX40	328	0.7061	False	False
A0A8C0KZH2	328	0.542	False	False
A0A8C0PLQ7	328	0.5937	False	False
A0A8C0XPZ4	328	0.5681	False	False
A0A8C2LFG0	328	0.5549000000000001	False	False
A0A8C2SG87	328	0.4783	False	False
A0A8C2VZ75	328	0.5663	False	False
A0A8C2YTQ4	328	0.4105	False	False
A0A8C3X9A1	328	0.6042000000000001	False	False
A0A8C4LUG1	328	0.5729	False	False
A0A8C5KVN5	328	0.5849	False	False
A0A8C5P0Y0	328	0.5819	False	False
A0A8C5YVE8	328	0.5768	False	False
A0A8C6C5A3	328	0.5764	False	False
A0A8C6FWE0	328	0.5811	False	False
A0A8C6IC30	328	0.5781000000000001	False	False
A0A8C6IG07	328	0.5817	False	False
A0A8C7AV66	328	0.5558	False	False
A0A8C8XZU3	328	0.5747	False	False
A0A8C8ZF66	328	0.6831999999999999	False	False
A0A8C9DKR5	328	0.5684	False	False
A0A8C9E7J5	328	0.5764	False	False
A0A8C9GP50	328	0.5768	False	False
A0A8C9JL26	328	0.5763	False	False
A0A8C9QQP2	328	0.6023	False	False
A0A8D0TT66	328	0.5805	False	False
A0A8D1JRJ9	328	0.6484000000000001	False	False
A0A8D1K1Y2	328	0.5768	False	False
A0A8D1PT60	328	0.5749	False	False
A0A8D1V278	328	0.5768	False	False
A0A8D1V3E5	328	0.6484000000000001	False	False
A0A8D2DKW2	328	0.5747	False	False
A0A8D2IFK5	328	0.5765	False	False
A0A8D2K9K5	328	0.5853	False	False
A0A8I3NZB2	328	0.5916	False	False
A0A8I3RXE4	328	0.5871999999999999	False	False
A0A8I5KRR9	328	0.5327000000000001	False	False
A0A8I5UNT6	328	0.4648	False	False
A0A8J6GCT3	328	0.5474	False	False
A0A8L2R4U0	328	0.5654	False	False
A0A8P0TMT2	328	0.5893999999999999	False	False
A0A9B0TE73	328	0.56	False	False
A0A9J7JLT9	328	0.5229	False	False
A0A9L0K8A1	328	0.565	False	False
A0A9W2V9B2	328	0.59	False	False
A0A9W3ESE0	328	0.5916	False	False
A0AA41MI41	328	0.5522	False	False
A0AAD4TM17	328	0.5527000000000001	False	False
A0AAJ7I846	328	0.5789	False	False
A0AAX6PIL1	328	0.535	False	False
A0ABD2FD25	328	0.7726000000000001	False	False
D2HIY2	328	0.5928	False	False
D3YXR4	328	0.44439999999999996	False	False
D3Z7G1	328	0.8279000000000001	False	False
E9PJ54	328	0.8293	False	False
E9PM00	328	0.5492	False	False
F6TQP5	328	0.5811	False	False
G1LLR6	328	0.6	False	False
G1PBR1	328	0.5729	False	False
G3HQ64	328	0.5584	False	False
G3QUK2	328	0.5768	False	False
G3SWP3	328	0.5621	False	False
G5BST0	328	0.5474	False	False
G7PNY4	328	0.5136	False	False
H0VJM4	328	0.4017	False	False
H0WI72	328	0.5853	False	False
I3LKI5	328	0.6442	False	False
L5M1B4	328	0.5578	False	False
L8HZA6	328	0.5853	False	False
L9LAM0	328	0.5895	False	False
M3Y0K8	328	0.5516	False	False
O88455	328	0.5817	False	False
Q3UIQ5	328	0.5796	False	False
Q4FJX5	328	0.5817	False	False
Q5RCV4	328	0.4648	False	False
Q7SXF1	328	0.4644	False	False
Q9Z2Z8	328	0.569	False	False
U3BII3	328	0.5747	False	False
U3F069	328	0.5747	False	False
U6D4J7	328	0.5646	False	False
X5D9E1	328	0.5771000000000001	False	False
X5DNI9	328	0.5789	False	False
X5DRD7	328	0.7373000000000001	False	False
A0A493TK09	329	0.9449152542372882	True	True
A0AAN9TUM6	330	1.0	True	True
P43560	331	0.8571428571428571	True	True
P57781	332	0.7142857142857143	True	True
A0A8C4T6F1	333	0.9561	True	False
A0A8C4T2E9	333	0.903	False	False
A0A8C4T4U8	333	0.9451999999999999	False	False
A0A8C4T5B4	333	0.6859999999999999	False	False
A0A8C4T5F8	333	0.7654000000000001	False	False
A0A8C4T6X5	333	0.9561	False	False
O88397	334	0.9254000000000001	True	False
O35913	334	0.8245	False	False
P46720	334	0.8075	False	False
P46721	334	0.7239	False	False
Q91YY5	334	0.9254000000000001	False	False
Q9EP96	334	0.8343	False	False
Q9QXZ6	334	0.8075	False	False
A0A7D9IB92	335	1.0	True	True
A0A0L0FLC2	336	1.0	True	True
A0ABQ8J1H7	337	1.0	True	False
A0A6P6YFG4	337	1.0	False	False
A0A834VEQ7	337	0.45630000000000004	False	False
A0A922IG56	337	0.8641	False	False
A0A9D4NPE2	337	0.8665999999999999	False	False
A0A667X2Z5	338	1.0	True	True
A0A8S2DHS0	339	0.8571428571428571	True	True
Q8CI52	340	0.8218000000000001	True	False
Q8IYS0	340	0.8218000000000001	False	False
P32370	341	0.4243	True	False
mf0519	341	0.4243	False	False
Q7YTB0	342	0.7777777777777778	True	True
A0A812EI68	343	1.0	True	True
A0AAW1D3L3	344	0.43479999999999996	True	False
A0A026VYY2	344	0.4082	False	False
A0A154P2A0	344	0.43479999999999996	False	False
A0A315W0Z2	345	0.9389	True	False
A0A087YA98	345	0.8787999999999999	False	False
A0A096LS79	345	0.9275	False	False
A0A096M006	345	0.9305	False	False
A0A096M3L6	345	0.9312999999999999	False	False
A0A096M5M8	345	0.9361	False	False
A0A0Q3LWV1	345	0.4324	False	False
A0A0S7EGV5	345	0.8905	False	False
A0A1A7XFY4	345	0.7304	False	False
A0A1A8DGT9	345	0.7297	False	False
A0A1A8ERT8	345	0.727	False	False
A0A1A8H2P2	345	0.7256	False	False
A0A1A8JLU7	345	0.7349	False	False
A0A1A8MMR6	345	0.7402	False	False
A0A1A8NCS9	345	0.7375	False	False
A0A1A8NFV6	345	0.7367	False	False
A0A1A8SAY9	345	0.7375	False	False
A0A1A8UMQ9	345	0.7243999999999999	False	False
A0A1V4K242	345	0.4539	False	False
A0A226NJ89	345	0.4286	False	False
A0A2G9S1C7	345	0.4582	False	False
A0A2I4CKG6	345	0.7073999999999999	False	False
A0A2U9BDT4	345	0.6496999999999999	False	False
A0A3B3DGS9	345	0.6809999999999999	False	False
A0A3B3Q985	345	0.5422	False	False
A0A3B3QBE6	345	0.552	False	False
A0A3B3TQU8	345	0.9262	False	False
A0A3B3U8Z6	345	0.8194	False	False
A0A3B3V8X6	345	0.9262999999999999	False	False
A0A3B3WRB5	345	0.7816	False	False
A0A3B3XNJ6	345	0.9305	False	False
A0A3B3ZS48	345	0.6658	False	False
A0A3B3ZSP4	345	0.6472	False	False
A0A3B4C7K5	345	0.4953	False	False
A0A3B4GQA0	345	0.687	False	False
A0A3B4TC16	345	0.6992	False	False
A0A3B4TCH8	345	0.7062	False	False
A0A3B4WQY8	345	0.7062	False	False
A0A3B5ARP8	345	0.6917	False	False
A0A3B5M4I6	345	0.9364	False	False
A0A3B5QLX3	345	0.9389	False	False
A0A3L8S398	345	0.4412	False	False
A0A3M0KPJ4	345	0.4167	False	False
A0A3P8PML9	345	0.687	False	False
A0A3P8RV65	345	0.6858	False	False
A0A3P8VX78	345	0.6091	False	False
A0A3P9AAY9	345	0.5767	False	False
A0A3P9BTB1	345	0.6896	False	False
A0A3P9GXV3	345	0.6583	False	False
A0A3P9JZ50	345	0.6478	False	False
A0A3P9LNF0	345	0.6888	False	False
A0A3P9P9E9	345	0.9211	False	False
A0A3Q0STP2	345	0.6505	False	False
A0A3Q0T2S1	345	0.6436	False	False
A0A3Q1CQJ4	345	0.6858	False	False
A0A3Q1EM16	345	0.6658	False	False
A0A3Q1J3A7	345	0.6474	False	False
A0A3Q2E2P2	345	0.7748999999999999	False	False
A0A3Q2P5N7	345	0.8128	False	False
A0A3Q2W159	345	0.6845	False	False
A0A3Q2W9J6	345	0.7011	False	False
A0A3Q2ZJX6	345	0.6272	False	False
A0A3Q3B6A3	345	0.7073999999999999	False	False
A0A3Q3ELI7	345	0.5264	False	False
A0A3Q3J4K1	345	0.5835	False	False
A0A3Q3N0M1	345	0.66	False	False
A0A3Q3VJ04	345	0.6464	False	False
A0A3Q3VKI2	345	0.48960000000000004	False	False
A0A3Q3VQW1	345	0.6444	False	False
A0A3Q3VQW4	345	0.6701999999999999	False	False
A0A3Q4G7Q2	345	0.6835	False	False
A0A3Q4G7Q6	345	0.6556000000000001	False	False
A0A3Q4M4T3	345	0.6565000000000001	False	False
A0A3S2N5S2	345	0.6864	False	False
A0A401PD89	345	0.40759999999999996	False	False
A0A401SN33	345	0.4532	False	False
A0A401SN59	345	0.4064	False	False
A0A444U7U2	345	0.4211	False	False
A0A452GMF9	345	0.4388	False	False
A0A452HKF6	345	0.4468	False	False
A0A484DQ31	345	0.6815000000000001	False	False
A0A493SXH6	345	0.42969999999999997	False	False
A0A4D9F5G2	345	0.43229999999999996	False	False
A0A4U5U823	345	0.6716	False	False
A0A4W4GGN2	345	0.5221	False	False
A0A4W5RLF9	345	0.5427000000000001	False	False
A0A4W6FUY2	345	0.6875	False	False
A0A4X2JTZ7	345	0.42729999999999996	False	False
A0A4X2KZ60	345	0.4118	False	False
A0A4Z2BEI1	345	0.5888	False	False
A0A4Z2GRC5	345	0.602	False	False
A0A553PXH6	345	0.5544	False	False
A0A556VVN6	345	0.5141	False	False
A0A5A9PNR1	345	0.4947	False	False
A0A5C6NIG2	345	0.5939	False	False
A0A5F8HE42	345	0.41159999999999997	False	False
A0A5J5DQ72	345	0.4893	False	False
A0A5N5K3K2	345	0.5203	False	False
A0A663DQL4	345	0.42590000000000006	False	False
A0A665SYE2	345	0.6454000000000001	False	False
A0A667WS83	345	0.6434000000000001	False	False
A0A668W230	345	0.6751999999999999	False	False
A0A669CEX7	345	0.5	False	False
A0A669CH87	345	0.49579999999999996	False	False
A0A669DMA0	345	0.513	False	False
A0A669EIB2	345	0.4772	False	False
A0A669QT64	345	0.418	False	False
A0A670JZI6	345	0.44299999999999995	False	False
A0A671LBR3	345	0.545	False	False
A0A671LWL5	345	0.5532	False	False
A0A671LZU0	345	0.5498	False	False
A0A671VGS3	345	0.6708	False	False
A0A672G4V0	345	0.6625	False	False
A0A672QVR8	345	0.5516	False	False
A0A672SLJ2	345	0.5245000000000001	False	False
A0A672ULZ7	345	0.44299999999999995	False	False
A0A673BWW1	345	0.6512	False	False
A0A673KTT9	345	0.5423	False	False
A0A673XRY9	345	0.46740000000000004	False	False
A0A673XS01	345	0.5803	False	False
A0A674C2X3	345	0.5926	False	False
A0A674HVH3	345	0.4412	False	False
A0A674KDM6	345	0.4401	False	False
A0A6A4TKG9	345	0.6314	False	False
A0A6A5EUM5	345	0.6815000000000001	False	False
A0A6G0J0H3	345	0.6740999999999999	False	False
A0A6G1P7R2	345	0.6333	False	False
A0A6I9Q2W2	345	0.635	False	False
A0A6I9YJL9	345	0.40509999999999996	False	False
A0A6J0IC63	345	0.44170000000000004	False	False
A0A6J0U6Q9	345	0.44530000000000003	False	False
A0A6J1ULD2	345	0.413	False	False
A0A6J2HCU7	345	0.44170000000000004	False	False
A0A6J2PH14	345	0.6690999999999999	False	False
A0A6J2US79	345	0.5325	False	False
A0A6J3DP53	345	0.42969999999999997	False	False
A0A6P3W847	345	0.5516	False	False
A0A6P5K725	345	0.4125	False	False
A0A6P6KH64	345	0.5528	False	False
A0A6P6PQT5	345	0.5323	False	False
A0A6P7HUM8	345	0.7021999999999999	False	False
A0A6P7I3D3	345	0.6817	False	False
A0A6P7M128	345	0.6359	False	False
A0A6P7Y5I6	345	0.4841	False	False
A0A6P8QJV7	345	0.4679	False	False
A0A6P8QLU1	345	0.4592	False	False
A0A6P8WKP4	345	0.64	False	False
A0A6P9CFJ7	345	0.4082	False	False
A0A7J5X633	345	0.6278	False	False
A0A7J6BJQ9	345	0.5202	False	False
A0A7J6CUJ2	345	0.5474	False	False
A0A7K8JBH7	345	0.4704	False	False
A0A7K8RYI8	345	0.4667	False	False
A0A834CQZ5	345	0.6785	False	False
A0A8B7W1A0	345	0.4157	False	False
A0A8B9CHF8	345	0.41869999999999996	False	False
A0A8B9CHX5	345	0.42969999999999997	False	False
A0A8B9FET2	345	0.435	False	False
A0A8B9K0A9	345	0.5328	False	False
A0A8B9M045	345	0.44179999999999997	False	False
A0A8B9M500	345	0.4487	False	False
A0A8B9QAM0	345	0.4305	False	False
A0A8B9TEG0	345	0.42969999999999997	False	False
A0A8C0H795	345	0.4226	False	False
A0A8C1FBD9	345	0.5373	False	False
A0A8C1GDB6	345	0.5347999999999999	False	False
A0A8C1ISL7	345	0.5398	False	False
A0A8C1TMQ0	345	0.5398	False	False
A0A8C2AI22	345	0.5347999999999999	False	False
A0A8C2DGE0	345	0.5423	False	False
A0A8C2J3X7	345	0.5423	False	False
A0A8C2TVN1	345	0.43119999999999997	False	False
A0A8C2WMY4	345	0.6128	False	False
A0A8C2WRL5	345	0.6474	False	False
A0A8C2WS52	345	0.626	False	False
A0A8C2WSY6	345	0.6443000000000001	False	False
A0A8C2YY45	345	0.6606000000000001	False	False
A0A8C3DNZ7	345	0.4328	False	False
A0A8C3GJZ5	345	0.42710000000000004	False	False
A0A8C3JH10	345	0.4415	False	False
A0A8C3MYH2	345	0.4274	False	False
A0A8C3NQ46	345	0.4328	False	False
A0A8C3UH42	345	0.42200000000000004	False	False
A0A8C3XHX4	345	0.4582	False	False
A0A8C4IQ78	345	0.6742	False	False
A0A8C4X722	345	0.4557	False	False
A0A8C4XPB8	345	0.4111	False	False
A0A8C4YHK8	345	0.4409	False	False
A0A8C5AGR5	345	0.5354	False	False
A0A8C5EII7	345	0.6554000000000001	False	False
A0A8C5MK82	345	0.49090000000000006	False	False
A0A8C6NFF9	345	0.435	False	False
A0A8C6SEF6	345	0.5831000000000001	False	False
A0A8C6ZQ93	345	0.41490000000000005	False	False
A0A8C7IIB0	345	0.5814	False	False
A0A8C7ILC9	345	0.5672	False	False
A0A8C7K2K1	345	0.5858	False	False
A0A8C7VW47	345	0.5887	False	False
A0A8C7WXM7	345	0.6474	False	False
A0A8C8E554	345	0.42590000000000006	False	False
A0A8C8R818	345	0.42560000000000003	False	False
A0A8C9EZ76	345	0.43479999999999996	False	False
A0A8C9EZ85	345	0.41009999999999996	False	False
A0A8C9ML55	345	0.44229999999999997	False	False
A0A8C9SRD7	345	0.4988	False	False
A0A8C9YE35	345	0.6716	False	False
A0A8D0FQG5	345	0.4286	False	False
A0A8D0FQY5	345	0.4022	False	False
A0A8D0H164	345	0.41490000000000005	False	False
A0A8D2L5H8	345	0.42969999999999997	False	False
A0A8D2ZZT7	345	0.6396999999999999	False	False
A0A8J6ET58	345	0.4456	False	False
A0A8J6ETM4	345	0.456	False	False
A0A8J6K0D9	345	0.4753	False	False
A0A8J6K0H8	345	0.4178	False	False
A0A8J7NRG4	345	0.55	False	False
A0A8K0EER7	345	0.4077	False	False
A0A8K9X2R5	345	0.6093	False	False
A0A8K9XU49	345	0.5837	False	False
A0A8S4AEF9	345	0.6865000000000001	False	False
A0A8T0A9L8	345	0.5285	False	False
A0A8T1THY4	345	0.4495	False	False
A0A8T2IZG6	345	0.46880000000000005	False	False
A0A8T2KVZ1	345	0.5354	False	False
A0A8T2NPJ4	345	0.5809000000000001	False	False
A0A8T3E905	345	0.5832999999999999	False	False
A0A8U0U5Z4	345	0.5985	False	False
A0A8X7XI68	345	0.47619999999999996	False	False
A0A974D3S8	345	0.4921	False	False
A0A9D3M5R9	345	0.5405	False	False
A0A9D3SCX3	345	0.5406	False	False
A0A9D3TD56	345	0.5921	False	False
A0A9D4B5Z6	345	0.4387	False	False
A0A9N7TTC1	345	0.6391	False	False
A0A9Q0II73	345	0.5243	False	False
A0A9Q0XHP0	345	0.4241	False	False
A0A9Q1CYC7	345	0.4028	False	False
A0A9Q1CYX9	345	0.5257000000000001	False	False
A0A9Q1CZ04	345	0.5191	False	False
A0A9Q1EQS1	345	0.5409	False	False
A0A9Q9WI81	345	0.5309	False	False
A0A9Q9ZBS3	345	0.5398	False	False
A0A9W8CCF7	345	0.5504	False	False
A0AA35KQP6	345	0.4404	False	False
A0AA47P7P6	345	0.5112	False	False
A0AA88ISH4	345	0.5466	False	False
A0AA88NCB3	345	0.6613	False	False
A0AA88TVX5	345	0.5622	False	False
A0AA97KI54	345	0.434	False	False
A0AAD1WUI4	345	0.46020000000000005	False	False
A0AAD3MRF6	345	0.6970000000000001	False	False
A0AAD6BRB8	345	0.645	False	False
A0AAD7STJ4	345	0.6073	False	False
A0AAD8D6X7	345	0.5793	False	False
A0AAD8ZMW7	345	0.5221	False	False
A0AAD9BZ48	345	0.645	False	False
A0AAJ7XG28	345	0.41840000000000005	False	False
A0AAN7MUY8	345	0.43119999999999997	False	False
A0AAN8D228	345	0.6375	False	False
A0AAN8EML6	345	0.6468	False	False
A0AAN8QBU5	345	0.6089	False	False
A0AAN9DPE6	345	0.5325	False	False
A0AAQ4R3F8	345	0.586	False	False
A0AAQ4R4J1	345	0.6053999999999999	False	False
A0AAV1EJT0	345	0.6297	False	False
A0AAV1EJV6	345	0.6567000000000001	False	False
A0AAV1P633	345	0.6859000000000001	False	False
A0AAV2LTP7	345	0.4779	False	False
A0AAV2ZQH1	345	0.4522	False	False
A0AAV2ZS16	345	0.4755	False	False
A0AAV6G9H3	345	0.5302	False	False
A0AAV6Q665	345	0.6099	False	False
A0AAV7ARV1	345	0.4819	False	False
A0AAV7KXR5	345	0.513	False	False
A0AAV9SS76	345	0.8354	False	False
A0AAW0P3R2	345	0.6317	False	False
A0AAW1G739	345	0.6396999999999999	False	False
A0AAW2AFJ5	345	0.5362	False	False
A0AAY4DPR2	345	0.5322	False	False
A0AAZ1X141	345	0.4661	False	False
A0AAZ1X222	345	0.6834	False	False
A0AAZ1XFC4	345	0.4642	False	False
A0AAZ1XNE0	345	0.679	False	False
A0AAZ1Y5K2	345	0.6718000000000001	False	False
A0AAZ3PNG7	345	0.5974	False	False
A0AAZ3RHG6	345	0.5887	False	False
A0AAZ3RSS0	345	0.6047	False	False
A0AAZ3SJB3	345	0.5714	False	False
A0ABC9XD00	345	0.40399999999999997	False	False
A0ABD0X482	345	0.5887	False	False
A0ABD1JN33	345	0.5569	False	False
A0ABD2HFD6	345	0.6384000000000001	False	False
A0ABM3CGQ4	345	0.6	False	False
A0ABM3CIF8	345	0.6245	False	False
A0ABM4F229	345	0.44439999999999996	False	False
A0ABN9CLC1	345	0.4738	False	False
A0ABQ8MI58	345	0.5611	False	False
A0ABR0YYK8	345	0.5768	False	False
A0ABR3N339	345	0.5665	False	False
A0ABS2XDH1	345	0.5729	False	False
A0ABU7B1T8	345	0.7587999999999999	False	False
A0ABU7DVJ8	345	0.8299	False	False
A0ABV0PHK2	345	0.8376	False	False
A0ABV0R9N3	345	0.8298000000000001	False	False
A0ABV0SQU7	345	0.7447	False	False
A0ABV0W8H1	345	0.8229000000000001	False	False
A0ABV0Y770	345	0.7552	False	False
B3DHE6	345	0.534	False	False
C3ZIX2	345	0.4689	False	False
F6NQZ7	345	0.5526	False	False
F6VV74	345	0.4	False	False
F7C9X4	345	0.48950000000000005	False	False
G3PVB0	345	0.5984	False	False
H2M8D9	345	0.6583	False	False
H2RKH3	345	0.5914	False	False
H2RKH4	345	0.5406	False	False
H3AYR1	345	0.4742	False	False
H3C472	345	0.6315999999999999	False	False
